state_postal,NHSLDMEM,DRYRUSE,ELWATER,CDD30YR_PUB,WASHLOAD,KWH,DRYRFUEL_Electricity,DRYRFUEL_NA,DRYRFUEL_Natural_Gas,DRYRFUEL_Propane,FUELHEAT_Electricity,FUELHEAT_Fuel_Oil,FUELHEAT_Natural_Gas,FUELHEAT_Other,FUELHEAT_Propane,FUELHEAT_Wood,OUTGRILLFUEL_Natural_Gas,OUTGRILLFUEL_Propane
NC,1,-2,1,1485,-2,17444.1,0,1,0,0,1,0,0,0,0,0,0,0
OK,2,5,0,1704,5,8979.31,0,0,1,0,0,0,1,0,0,0,0,1
TX,7,14,0,2499,14,34948.8,1,0,0,0,0,0,1,0,0,0,0,0
NC,2,2,1,1577,2,12039.17,1,0,0,0,1,0,0,0,0,0,0,1
TX,1,7,1,2085,7,12136.96,1,0,0,0,1,0,0,0,0,0,0,0
MS,1,-2,1,1689,-2,8620.07,0,1,0,0,0,0,1,0,0,0,0,0
LA,2,1,0,2084,1,8410.47,1,0,0,0,0,0,1,0,0,0,0,0
NC,2,3,1,1852,3,17416.38,1,0,0,0,1,0,0,0,0,0,0,1
SC,2,3,1,2438,2,8665.94,1,0,0,0,1,0,0,0,0,0,0,0
LA,1,4,0,2156,4,7606.51,0,0,1,0,0,0,1,0,0,0,0,0
AR,3,6,1,2036,4,13089.18,1,0,0,0,0,0,1,0,0,0,0,0
OK,1,7,1,1862,6,10646.57,1,0,0,0,1,0,0,0,0,0,0,0
OK,4,6,0,1564,5,21221.53,0,0,1,0,0,0,1,0,0,0,0,1
TX,3,7,1,2458,7,16763.17,1,0,0,0,1,0,0,0,0,0,0,0
SC,2,2,1,1769,2,8391.67,1,0,0,0,1,0,0,0,0,0,0,0
OK,1,-2,0,1750,-2,8773.75,0,1,0,0,1,0,0,0,0,0,0,0
TX,2,3,0,2559,3,8058.74,1,0,0,0,0,0,1,0,0,0,0,0
GA,2,3,1,2280,0,5802.72,1,0,0,0,1,0,0,0,0,0,0,0
AR,1,2,0,1908,2,6569.58,1,0,0,0,0,0,1,0,0,0,0,0
AL,3,5,1,1729,5,12721.31,1,0,0,0,1,0,0,0,0,0,0,1
TN,3,7,1,1763,7,16040.74,1,0,0,0,1,0,0,0,0,0,0,0
NC,1,4,1,1923,4,7485.16,1,0,0,0,1,0,0,0,0,0,0,0
AR,3,3,0,1933,3,14339.68,0,0,1,0,0,0,1,0,0,0,0,0
OK,3,2,0,2194,2,12415.4,1,0,0,0,0,0,1,0,0,0,0,0
AL,2,2,1,2264,2,1728.14,1,0,0,0,1,0,0,0,0,0,0,0
OK,2,3,1,1844,4,24018.13,1,0,0,0,1,0,0,0,0,0,0,0
GA,4,-2,1,1527,-2,12106.8,0,1,0,0,1,0,0,0,0,0,0,0
NC,6,-2,1,1844,0,20786.06,0,1,0,0,1,0,0,0,0,0,0,0
SC,2,2,1,2272,2,8594.92,1,0,0,0,0,0,1,0,0,0,0,0
AR,3,15,0,2195,15,10379.22,0,0,1,0,0,0,1,0,0,0,0,0
AR,5,6,1,1786,6,12022.03,1,0,0,0,1,0,0,0,0,0,0,0
MS,2,3,1,1930,3,8322.46,1,0,0,0,0,0,1,0,0,0,1,0
SC,4,10,1,1940,10,29429.74,1,0,0,0,1,0,0,0,0,0,0,0
TN,1,1,1,1813,1,2426.49,1,0,0,0,0,0,1,0,0,0,0,0
NC,1,2,0,1841,2,6656.4,0,0,0,1,0,0,0,0,1,0,0,1
OK,2,2,0,1643,2,19074.75,1,0,0,0,0,0,1,0,0,0,0,1
AL,3,3,0,1817,3,27419.4,1,0,0,0,0,0,1,0,0,0,0,0
AR,1,-2,1,2022,2,5028.07,0,1,0,0,1,0,0,0,0,0,0,0
SC,1,-2,1,1476,-2,4119.55,0,1,0,0,1,0,0,0,0,0,0,0
MS,3,12,0,1978,12,19043.59,1,0,0,0,0,0,1,0,0,0,0,0
SC,3,6,1,2628,6,12356.16,1,0,0,0,0,0,1,0,0,0,0,0
SC,2,3,1,1849,3,8166.37,1,0,0,0,1,0,0,0,0,0,0,0
OK,2,3,0,1733,3,5451.73,1,0,0,0,0,0,1,0,0,0,0,0
NC,2,3,1,1845,3,19066.9,1,0,0,0,1,0,0,0,0,0,0,1
AL,2,3,1,2442,3,15744.74,1,0,0,0,1,0,0,0,0,0,0,1
TX,3,-2,1,2592,-2,10481.13,0,1,0,0,1,0,0,0,0,0,0,0
MS,1,3,0,2273,3,8308.76,1,0,0,0,0,0,1,0,0,0,0,0
SC,2,3,0,1461,3,6581.88,1,0,0,0,0,0,1,0,0,0,0,0
AR,2,2,1,1589,2,12120.72,1,0,0,0,1,0,0,0,0,0,0,0
AR,3,14,1,2008,14,34420.12,1,0,0,0,1,0,0,0,0,0,0,0
LA,1,-2,0,2328,-2,9295.62,0,1,0,0,0,0,1,0,0,0,0,0
AR,2,2,1,1795,2,23356.86,1,0,0,0,1,0,0,0,0,0,0,0
GA,4,-2,0,1993,-2,7479.23,0,1,0,0,0,0,1,0,0,0,0,0
AR,1,3,1,1649,3,18111.39,1,0,0,0,1,0,0,0,0,0,0,1
AL,4,-2,1,2075,-2,11537.56,0,1,0,0,0,0,1,0,0,0,0,0
SC,2,-2,1,1429,-2,15580.01,0,1,0,0,1,0,0,0,0,0,1,0
AL,2,3,1,1579,3,16631.02,1,0,0,0,1,0,0,0,0,0,0,0
NC,2,3,1,1559,3,11779.5,1,0,0,0,1,0,0,0,0,0,0,0
OK,3,4,1,1604,4,11263.79,1,0,0,0,0,0,1,0,0,0,0,1
OK,2,3,0,1872,3,17502.85,1,0,0,0,0,0,1,0,0,0,0,1
OK,2,2,1,1706,2,14195.95,1,0,0,0,1,0,0,0,0,0,0,0
AR,2,3,1,2080,3,12171.23,1,0,0,0,1,0,0,0,0,0,0,0
MS,2,4,1,2164,4,12147.3,1,0,0,0,1,0,0,0,0,0,0,0
AR,1,4,0,1909,4,3309.37,1,0,0,0,0,0,1,0,0,0,0,0
AR,4,6,1,2053,6,16031.19,1,0,0,0,1,0,0,0,0,0,0,0
OK,1,-2,0,2041,-2,3635.2,0,1,0,0,0,0,1,0,0,0,0,0
OK,2,2,1,1860,-2,11974.77,1,0,0,0,1,0,0,0,0,0,0,0
AL,4,3,0,2391,3,14697.08,1,0,0,0,0,0,1,0,0,0,0,1
GA,2,3,1,2308,3,11626.65,1,0,0,0,1,0,0,0,0,0,0,0
MS,2,2,0,2049,3,14964.29,1,0,0,0,0,0,1,0,0,0,0,0
SC,1,2,1,1931,2,4001.51,1,0,0,0,1,0,0,0,0,0,0,0
TN,1,2,0,1718,2,23888.31,0,0,1,0,0,0,1,0,0,0,0,1
OK,1,7,0,1728,5,9192.55,1,0,0,0,0,0,1,0,0,0,0,0
TX,4,3,1,2521,3,13978.65,1,0,0,0,1,0,0,0,0,0,0,0
GA,4,2,0,2095,2,5118.53,1,0,0,0,0,0,1,0,0,0,0,0
MS,2,4,1,1948,4,15406.11,1,0,0,0,1,0,0,0,0,0,0,0
GA,1,1,1,2220,1,9139.13,1,0,0,0,1,0,0,0,0,0,0,0
SC,2,1,1,1671,2,8007.76,1,0,0,0,1,0,0,0,0,0,0,0
TX,3,4,1,2139,4,14393.06,1,0,0,0,1,0,0,0,0,0,0,1
NC,3,2,1,1548,2,21764.47,1,0,0,0,1,0,0,0,0,0,0,1
AR,4,5,0,1990,5,15231.48,1,0,0,0,0,0,1,0,0,0,0,1
MS,1,4,1,1844,4,12040.18,1,0,0,0,1,0,0,0,0,0,0,1
MS,1,2,0,1651,2,13247.52,1,0,0,0,0,0,1,0,0,0,0,0
OK,3,1,0,1937,1,6054.08,1,0,0,0,0,0,1,0,0,0,0,0
AR,2,1,0,1833,1,3009.07,1,0,0,0,0,0,1,0,0,0,0,0
AL,3,15,0,1765,15,13858.91,1,0,0,0,0,0,1,0,0,0,0,1
TX,3,6,1,2127,6,28440.33,1,0,0,0,1,0,0,0,0,0,0,1
AR,2,4,1,2014,4,20088.0,1,0,0,0,1,0,0,0,0,0,0,0
TX,3,4,1,2345,7,16068.9,1,0,0,0,1,0,0,0,0,0,0,0
TX,2,5,1,2387,5,29799.67,1,0,0,0,0,0,1,0,0,0,0,0
AR,1,-2,0,2281,-2,8209.53,0,1,0,0,1,0,0,0,0,0,0,0
AL,2,3,1,2255,3,14794.79,1,0,0,0,1,0,0,0,0,0,0,0
TX,1,1,1,2764,1,19261.99,1,0,0,0,1,0,0,0,0,0,0,0
SC,1,2,0,2429,2,5959.9,1,0,0,0,1,0,0,0,0,0,0,0
MS,5,3,0,2085,3,12569.72,1,0,0,0,0,0,1,0,0,0,0,0
SC,1,-2,1,1860,-2,7338.76,0,1,0,0,1,0,0,0,0,0,0,0
AR,1,0,1,2073,0,9096.7,1,0,0,0,1,0,0,0,0,0,0,0
LA,5,6,1,2275,6,16739.18,1,0,0,0,1,0,0,0,0,0,0,0
OK,5,8,0,1681,8,13781.91,1,0,0,0,0,0,1,0,0,0,0,0
TX,4,21,1,2404,21,28078.41,1,0,0,0,1,0,0,0,0,0,0,0
CA,2,4,0,1529,4,5817.69,0,0,1,0,0,0,1,0,0,0,0,1
NM,4,5,0,1635,5,14533.84,1,0,0,0,0,0,1,0,0,0,0,1
CA,1,3,1,741,3,4016.95,1,0,0,0,1,0,0,0,0,0,0,0
CA,2,4,1,364,4,6026.48,0,0,1,0,0,0,1,0,0,0,0,0
CA,3,2,0,1212,2,4043.12,1,0,0,0,0,0,1,0,0,0,0,0
CA,2,4,0,2460,4,3511.77,0,0,1,0,0,0,1,0,0,0,0,1
CA,2,4,0,953,3,5938.58,0,0,0,1,0,0,0,0,1,0,0,0
AZ,2,-2,0,4651,-2,8310.31,0,1,0,0,1,0,0,0,0,0,0,0
AZ,1,5,1,1939,5,9460.24,0,0,1,0,0,0,1,0,0,0,0,0
AZ,1,3,1,2006,3,11646.64,1,0,0,0,1,0,0,0,0,0,0,1
CA,2,2,0,1395,2,9369.43,0,0,1,0,0,0,1,0,0,0,0,1
TX,5,5,0,2243,5,15113.43,1,0,0,0,0,0,1,0,0,0,0,1
CA,3,1,1,1834,1,7189.94,1,0,0,0,0,0,1,0,0,0,0,0
AZ,3,5,1,1581,5,11818.55,1,0,0,0,0,0,0,0,1,0,0,0
AZ,3,6,0,4515,6,11819.7,1,0,0,0,0,0,1,0,0,0,0,1
CA,2,3,1,917,3,9363.79,1,0,0,0,1,0,0,0,0,0,0,0
NM,3,3,1,2042,3,9029.9,1,0,0,0,1,0,0,0,0,0,0,0
CA,2,1,0,1888,1,5001.86,0,0,1,0,0,0,1,0,0,0,0,1
NM,2,7,0,1954,7,7149.95,1,0,0,0,0,0,1,0,0,0,0,0
CA,5,5,0,873,5,12583.22,0,0,0,1,1,0,0,0,0,0,0,1
CA,1,2,0,1993,2,12742.77,1,0,0,0,0,0,1,0,0,0,0,0
CA,3,5,0,803,5,3387.71,0,0,1,0,0,0,1,0,0,0,0,0
NM,3,5,0,1430,4,7331.96,1,0,0,0,0,0,1,0,0,0,0,0
NV,2,1,1,2673,1,12671.41,1,0,0,0,1,0,0,0,0,0,0,1
NV,2,3,1,3499,3,15725.11,1,0,0,0,1,0,0,0,0,0,0,1
AZ,2,6,0,1920,6,18676.11,1,0,0,0,0,0,1,0,0,0,0,1
CA,1,-2,0,1934,-2,5339.15,0,1,0,0,0,0,0,0,1,0,0,0
AZ,2,4,0,4532,3,9705.69,0,0,1,0,0,0,1,0,0,0,0,1
CA,3,3,0,1144,3,14110.66,1,0,0,0,0,0,1,0,0,0,0,1
AZ,1,1,1,4601,1,10607.01,1,0,0,0,1,0,0,0,0,0,0,0
CA,4,3,1,1922,3,576.32,0,0,1,0,0,0,1,0,0,0,0,0
CA,2,4,0,4086,4,5650.16,0,0,1,0,0,0,1,0,0,0,0,0
CA,3,5,0,2141,5,10426.71,1,0,0,0,0,0,1,0,0,0,0,1
CA,4,4,0,1425,4,10739.73,1,0,0,0,0,0,1,0,0,0,0,1
NM,2,0,0,2069,0,16074.37,1,0,0,0,0,0,1,0,0,0,0,0
CA,2,6,0,2011,6,10990.64,1,0,0,0,0,0,1,0,0,0,0,0
NM,2,3,1,1972,3,15647.7,1,0,0,0,0,0,1,0,0,0,0,1
CA,4,1,1,1393,1,8977.86,1,0,0,0,0,0,0,0,1,0,0,1
CA,4,3,0,2006,3,9556.5,1,0,0,0,0,0,1,0,0,0,0,0
CA,2,-2,0,2420,-2,4193.25,0,1,0,0,0,0,0,0,0,0,0,0
UT,2,0,0,2010,6,8958.95,1,0,0,0,0,0,1,0,0,0,0,0
TX,3,4,1,1836,4,13215.45,1,0,0,0,0,0,1,0,0,0,0,0
CA,7,5,0,1691,5,15883.07,1,0,0,0,0,0,1,0,0,0,0,1
NM,4,2,0,2050,2,7425.63,1,0,0,0,0,0,1,0,0,0,1,0
NM,1,1,0,1933,1,11203.09,1,0,0,0,0,0,1,0,0,0,0,1
CA,5,3,0,1477,3,8461.37,0,0,1,0,0,0,1,0,0,0,0,1
CA,5,10,0,1568,10,7829.44,1,0,0,0,0,0,1,0,0,0,0,1
NM,5,2,1,1990,2,9835.58,1,0,0,0,1,0,0,0,0,0,0,0
CA,6,10,1,1970,10,8447.92,0,0,1,0,0,0,1,0,0,0,0,0
CA,2,3,0,4239,4,7245.74,1,0,0,0,0,0,1,0,0,0,0,1
NM,2,3,0,1418,3,13687.67,1,0,0,0,1,0,0,0,0,0,0,0
CA,2,3,1,3043,3,8801.18,1,0,0,0,1,0,0,0,0,0,0,0
CA,1,2,0,1492,2,5644.55,0,0,1,0,0,0,1,0,0,0,0,0
NM,5,20,0,2077,20,24095.35,1,0,0,0,1,0,0,0,0,0,0,1
TX,2,3,1,2342,3,14861.01,1,0,0,0,1,0,0,0,0,0,0,1
CA,4,5,1,1982,5,15964.24,1,0,0,0,0,0,1,0,0,0,0,1
AZ,3,-2,0,1036,-2,6340.91,0,1,0,0,1,0,0,0,0,0,0,0
CA,1,4,0,2425,4,13116.54,0,0,1,0,0,0,1,0,0,0,0,1
NM,3,-2,0,1667,2,12316.95,0,1,0,0,0,0,1,0,0,0,0,0
CA,5,3,0,536,3,14388.69,1,0,0,0,0,0,1,0,0,0,0,0
CA,4,2,0,73,2,2913.07,1,0,0,0,0,0,1,0,0,0,0,0
CA,1,-2,0,880,-2,945.9,0,1,0,0,0,0,1,0,0,0,0,0
CA,3,4,0,0,4,9274.48,0,0,1,0,0,0,1,0,0,0,0,1
CA,2,3,0,106,3,3239.03,0,0,1,0,0,0,1,0,0,0,0,0
CA,2,-2,0,825,2,3230.86,0,1,0,0,1,0,0,0,0,0,0,1
CA,3,7,0,112,7,8551.31,0,0,1,0,0,0,1,0,0,0,1,0
CA,2,1,0,419,1,5581.78,1,0,0,0,0,0,1,0,0,0,0,1
CA,1,5,0,641,5,6734.13,1,0,0,0,0,0,1,0,0,0,0,0
CA,3,5,1,152,5,12657.64,1,0,0,0,0,0,0,0,0,0,0,0
CA,4,2,0,76,2,4016.32,1,0,0,0,1,0,0,0,0,0,0,1
CA,1,2,0,829,2,4400.93,1,0,0,0,0,0,1,0,0,0,0,0
CA,2,3,1,0,3,9655.8,1,0,0,0,0,0,0,0,0,1,0,1
CA,2,2,0,88,2,4180.31,0,0,1,0,0,0,1,0,0,0,0,1
CA,5,7,0,843,7,10249.93,0,0,1,0,0,0,1,0,0,0,0,1
CA,4,4,0,529,4,7481.88,0,0,1,0,0,0,1,0,0,0,0,1
CA,2,2,1,116,2,17113.21,1,0,0,0,1,0,0,0,0,0,0,0
CA,3,-2,1,554,-2,2555.58,0,1,0,0,1,0,0,0,0,0,0,0
CA,3,2,0,4,2,3229.59,0,0,1,0,0,0,0,0,0,0,0,1
KY,2,4,0,1532,4,6064.45,1,0,0,0,0,0,1,0,0,0,0,0
NC,1,-2,1,1566,1,10101.55,0,1,0,0,0,0,0,0,1,0,0,0
TN,2,5,1,1400,5,24935.13,1,0,0,0,0,0,1,0,0,0,0,0
MO,2,4,1,1428,4,19496.29,1,0,0,0,0,0,1,0,0,0,0,0
TN,1,5,1,1349,5,28961.03,1,0,0,0,1,0,0,0,0,0,0,0
MO,4,12,0,1403,12,15768.01,0,0,1,0,0,0,1,0,0,0,0,1
MO,2,8,1,1436,8,6658.51,1,0,0,0,0,0,1,0,0,0,0,1
TN,1,2,1,1417,2,12012.48,1,0,0,0,1,0,0,0,0,0,0,0
NC,4,2,1,1473,2,21839.3,1,0,0,0,1,0,0,0,0,0,0,0
IN,4,7,1,1218,7,21491.22,1,0,0,0,1,0,0,0,0,0,0,1
TN,2,7,1,1417,7,14312.49,1,0,0,0,0,0,1,0,0,0,0,0
WV,2,1,0,1061,1,7040.16,1,0,0,0,0,0,1,0,0,0,0,0
WV,4,-2,0,1295,10,10358.36,0,1,0,0,0,0,1,0,0,0,0,0
IL,2,5,1,1150,6,11405.22,1,0,0,0,0,0,1,0,0,0,0,0
KY,3,7,0,1630,7,10685.72,1,0,0,0,0,0,1,0,0,0,0,1
DE,3,2,1,1015,2,6232.42,1,0,0,0,1,0,0,0,0,0,0,0
WV,3,3,1,820,3,15300.33,1,0,0,0,1,0,0,0,0,0,0,0
MD,1,-2,1,1090,-2,3305.23,0,1,0,0,0,0,0,0,0,0,0,0
KY,1,-2,0,1327,-2,3587.71,0,1,0,0,0,0,1,0,0,0,0,0
MD,2,3,1,1340,3,11719.51,1,0,0,0,1,0,0,0,0,0,0,0
DE,2,2,1,1093,2,8174.44,1,0,0,0,0,0,1,0,0,0,0,1
TN,4,14,0,1268,14,8255.11,0,0,1,0,0,0,1,0,0,0,0,1
IN,4,12,0,1606,12,12804.59,1,0,0,0,0,0,1,0,0,0,0,0
IL,1,-2,1,1258,-2,4534.25,0,1,0,0,1,0,0,0,0,0,0,0
MO,2,1,0,1491,1,7547.8,1,0,0,0,0,0,1,0,0,0,0,0
KY,2,10,0,1537,10,24332.62,1,0,0,0,0,0,1,0,0,0,0,1
IL,1,3,0,1112,3,15280.67,1,0,0,0,0,0,1,0,0,0,0,0
TN,3,1,1,997,1,11405.92,1,0,0,0,1,0,0,0,0,0,0,0
TN,7,7,1,1327,7,18372.19,1,0,0,0,1,0,0,0,0,0,0,0
MD,2,2,0,761,2,16203.45,1,0,0,0,1,0,0,0,0,0,0,1
TN,1,4,1,1536,4,13543.1,1,0,0,0,1,0,0,0,0,0,0,1
KS,4,5,0,1461,5,18040.44,1,0,0,0,0,0,1,0,0,0,0,0
DE,2,2,0,1010,2,6245.11,1,0,0,0,0,0,0,0,1,0,0,1
IL,1,3,0,1232,3,4183.12,1,0,0,0,0,0,1,0,0,0,0,0
DE,2,5,1,1415,5,9354.26,1,0,0,0,1,0,0,0,0,0,0,1
KY,3,7,0,1322,7,11619.48,1,0,0,0,0,0,1,0,0,0,0,1
IN,1,2,0,1367,3,10924.01,1,0,0,0,0,0,1,0,0,0,0,1
MD,2,-2,1,1451,-2,7332.9,0,1,0,0,0,0,1,0,0,0,0,0
KS,3,-2,1,1320,-2,6162.67,0,1,0,0,1,0,0,0,0,0,0,0
MO,2,8,1,1346,8,10341.57,1,0,0,0,0,0,0,0,0,1,0,0
KS,1,3,0,1364,3,9847.7,1,0,0,0,0,0,1,0,0,0,0,0
IL,2,1,0,1083,5,5976.41,1,0,0,0,0,0,1,0,0,0,0,1
MO,1,-2,1,1263,-2,4707.59,0,1,0,0,1,0,0,0,0,0,0,1
KY,3,4,1,1023,4,24753.77,1,0,0,0,1,0,0,0,0,0,0,0
IN,1,1,1,1326,1,14519.14,1,0,0,0,1,0,0,0,0,0,0,1
MO,2,4,1,1680,4,19818.82,1,0,0,0,1,0,0,0,0,0,0,0
TN,1,3,1,1122,3,9488.35,1,0,0,0,0,0,1,0,0,0,0,0
KS,1,4,0,1763,4,7403.71,1,0,0,0,0,0,1,0,0,0,0,1
KY,1,1,1,857,1,11193.09,1,0,0,0,0,0,1,0,0,0,0,0
TN,5,3,1,1089,3,13157.82,1,0,0,0,1,0,0,0,0,0,0,0
DE,1,3,1,1166,3,6957.99,1,0,0,0,1,0,0,0,0,0,0,0
KY,6,6,0,1281,5,24573.63,1,0,0,0,0,0,1,0,0,0,0,0
MO,1,4,0,1241,4,9391.62,1,0,0,0,0,0,1,0,0,0,0,0
MD,3,7,1,987,7,20970.87,1,0,0,0,0,1,0,0,0,0,0,1
MD,2,10,1,1283,10,30867.19,1,0,0,0,1,0,0,0,0,0,0,1
TN,3,5,0,1339,5,18404.44,0,0,1,0,0,0,1,0,0,0,0,1
DE,5,-2,1,1010,-2,11043.55,0,1,0,0,1,0,0,0,0,0,0,0
KY,2,8,1,1749,6,14359.37,1,0,0,0,1,0,0,0,0,0,0,0
KY,2,2,1,1499,2,24935.69,1,0,0,0,0,0,1,0,0,0,0,1
KY,2,1,0,1619,1,10389.27,1,0,0,0,0,0,1,0,0,0,0,0
KY,3,3,1,990,3,22794.64,1,0,0,0,1,0,0,0,0,0,0,0
KY,2,2,1,1354,1,4138.68,1,0,0,0,0,0,1,0,0,0,0,0
TN,2,3,1,1265,3,18033.6,1,0,0,0,1,0,0,0,0,0,0,0
TN,5,6,1,1336,6,32379.0,1,0,0,0,1,0,0,0,0,0,0,1
VA,2,2,1,1472,2,15812.6,1,0,0,0,1,0,0,0,0,0,0,0
DE,1,1,1,1218,1,10270.09,1,0,0,0,1,0,0,0,0,0,0,1
WV,2,4,1,483,3,16066.51,1,0,0,0,1,0,0,0,0,0,0,1
KY,5,10,0,1554,10,9743.41,1,0,0,0,0,0,1,0,0,0,0,0
TN,1,1,1,1682,1,6619.39,1,0,0,0,0,0,1,0,0,0,0,0
KS,2,5,1,1398,5,13063.29,1,0,0,0,1,0,0,0,0,0,0,0
MO,1,-2,0,1191,-2,3168.31,0,1,0,0,0,0,1,0,0,0,0,0
VA,1,-2,1,1536,6,5357.93,0,1,0,0,0,0,0,0,1,0,0,0
KY,2,2,0,1696,2,6857.02,1,0,0,0,0,0,1,0,0,0,0,1
MO,1,3,1,1190,3,5123.45,1,0,0,0,1,0,0,0,0,0,0,1
DE,6,15,1,1383,15,12931.15,1,0,0,0,1,0,0,0,0,0,0,0
IL,2,5,0,1267,5,13578.99,1,0,0,0,0,0,1,0,0,0,0,0
IN,5,10,0,1354,10,13714.2,1,0,0,0,0,0,1,0,0,0,0,0
MO,3,5,0,1153,5,9656.04,1,0,0,0,0,0,1,0,0,0,0,0
KY,2,-2,1,1402,7,15666.09,0,1,0,0,1,0,0,0,0,0,0,0
NC,1,2,1,1395,2,4991.5,1,0,0,0,0,0,1,0,0,0,0,0
KY,2,4,1,1516,4,9556.92,1,0,0,0,1,0,0,0,0,0,0,0
KS,2,10,1,1501,5,16330.06,1,0,0,0,1,0,0,0,0,0,0,1
KS,2,5,1,1387,5,9660.52,1,0,0,0,0,0,1,0,0,0,0,0
IN,1,2,0,1045,2,10881.45,1,0,0,0,0,0,1,0,0,0,0,1
MO,2,1,1,1423,-2,9127.26,1,0,0,0,1,0,0,0,0,0,0,0
DE,3,6,1,1403,6,15645.75,1,0,0,0,1,0,0,0,0,0,0,0
KS,3,5,0,1385,5,7181.31,1,0,0,0,0,0,1,0,0,0,0,0
KY,1,7,1,1553,7,5327.84,1,0,0,0,0,0,1,0,0,0,1,0
WV,3,2,1,1060,2,8671.72,1,0,0,0,1,0,0,0,0,0,0,0
VA,3,2,1,942,2,10911.84,1,0,0,0,0,1,0,0,0,0,0,1
KY,3,3,1,896,3,15655.23,1,0,0,0,0,0,1,0,0,0,0,1
MO,2,7,1,1694,7,21744.53,1,0,0,0,1,0,0,0,0,0,0,0
VA,4,5,0,905,5,6789.37,1,0,0,0,0,0,0,0,0,1,0,0
WV,2,2,1,448,2,14262.94,1,0,0,0,1,0,0,0,0,0,0,0
WV,4,4,1,1196,4,9448.76,1,0,0,0,1,0,0,0,0,0,0,0
VA,3,-2,0,1497,2,12290.66,0,1,0,0,0,0,1,0,0,0,0,0
WV,2,1,1,835,1,10043.32,1,0,0,0,0,1,0,0,0,0,0,1
KY,3,1,0,1731,1,5754.69,1,0,0,0,0,0,1,0,0,0,0,0
MO,6,4,0,1212,4,12462.56,1,0,0,0,0,0,1,0,0,0,0,0
NC,1,-2,1,1201,-2,3320.41,0,1,0,0,1,0,0,0,0,0,0,1
KY,4,3,0,1380,2,18286.64,1,0,0,0,0,0,1,0,0,0,0,1
TN,1,5,0,1421,5,6774.33,1,0,0,0,0,0,1,0,0,0,0,0
KS,4,7,0,1492,7,18087.25,1,0,0,0,0,0,1,0,0,0,0,0
MO,1,4,1,1528,4,18171.21,1,0,0,0,0,0,1,0,0,0,0,0
KY,3,4,1,1202,2,11141.56,1,0,0,0,0,0,1,0,0,0,0,0
KY,3,5,1,1039,4,12991.24,1,0,0,0,0,0,1,0,0,0,0,0
VA,3,-2,1,952,1,9030.17,0,1,0,0,0,1,0,0,0,0,0,0
MO,1,1,1,1016,1,11895.16,1,0,0,0,1,0,0,0,0,0,0,0
KS,2,3,1,1505,3,5673.43,1,0,0,0,0,0,1,0,0,0,0,0
VA,2,4,0,765,4,8002.21,1,0,0,0,1,0,0,0,0,0,0,0
MO,4,5,1,1222,5,25801.73,1,0,0,0,1,0,0,0,0,0,0,1
KS,5,8,0,1406,8,12095.43,1,0,0,0,0,0,1,0,0,0,0,1
NC,2,2,1,1577,1,11131.81,1,0,0,0,1,0,0,0,0,0,0,0
KY,2,7,0,1634,7,11204.06,1,0,0,0,0,0,1,0,0,0,0,1
TN,4,1,0,1425,1,11825.06,1,0,0,0,0,0,1,0,0,0,0,1
KY,1,5,0,1376,5,2847.35,1,0,0,0,0,0,1,0,0,0,0,0
VA,1,2,1,1054,2,10346.43,1,0,0,0,1,0,0,0,0,0,0,1
KS,1,5,0,1481,5,5669.19,0,0,1,0,0,0,1,0,0,0,0,0
KY,3,8,1,1103,8,20967.39,1,0,0,0,1,0,0,0,0,0,0,1
MO,1,2,0,1308,2,4785.22,1,0,0,0,0,0,0,0,0,1,0,0
VA,2,4,1,528,4,6923.87,1,0,0,0,0,1,0,0,0,0,0,0
DE,2,3,0,1468,3,24394.21,1,0,0,0,1,0,0,0,0,0,0,1
MO,3,4,1,1833,4,21763.83,1,0,0,0,1,0,0,0,0,0,0,0
DE,1,3,1,1391,3,9214.42,1,0,0,0,0,0,0,0,1,0,0,0
KY,1,3,0,1135,3,4024.41,1,0,0,0,0,0,1,0,0,0,0,0
MO,2,3,1,1305,-2,15057.75,1,0,0,0,1,0,0,0,0,0,0,1
KY,2,5,1,1233,4,10347.41,1,0,0,0,1,0,0,0,0,0,0,0
NC,5,5,1,1581,5,13861.86,1,0,0,0,1,0,0,0,0,0,0,0
MO,3,4,1,1855,4,29867.08,1,0,0,0,1,0,0,0,0,0,0,0
VA,4,3,1,972,3,16318.64,1,0,0,0,1,0,0,0,0,0,0,1
KS,2,-2,0,1378,-2,5404.66,0,1,0,0,0,0,1,0,0,0,0,0
TN,2,2,1,976,2,18504.35,1,0,0,0,1,0,0,0,0,0,0,1
KS,3,5,1,1258,5,18443.45,1,0,0,0,1,0,0,0,0,0,0,0
WV,5,6,0,885,4,10206.03,1,0,0,0,0,0,1,0,0,0,0,1
VA,2,7,1,774,5,5767.41,1,0,0,0,0,0,1,0,0,0,0,0
MO,2,-2,1,1401,-2,11712.57,0,1,0,0,1,0,0,0,0,0,0,0
TN,2,3,1,1245,3,11145.8,1,0,0,0,0,0,1,0,0,0,0,0
MO,3,3,1,1885,3,17806.01,1,0,0,0,1,0,0,0,0,0,0,0
TN,4,5,1,1390,5,7480.02,1,0,0,0,0,0,1,0,0,0,0,0
DE,2,3,1,1077,3,13503.54,1,0,0,0,1,0,0,0,0,0,0,1
MD,1,2,0,1147,2,6844.47,1,0,0,0,0,0,0,0,1,0,0,0
