"REGIONC","DIVISION","STATE_FIPS","state_postal","state_name","DOEID","NWEIGHT"
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,100149,10267.294841
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,110487,8408.8031733
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,107045,8866.2497623
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,108092,7040.4045718
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,108059,7509.4926506
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,117190,6389.7964199
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,104974,8165.8938244
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,110634,6234.7733543
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105517,6453.9589223
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105591,11025.769976
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,113001,8605.2394719
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,112944,7416.9019217
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,115310,6777.7053206
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,103223,6585.3884297
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,107562,8587.571969
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,101262,6406.1879904
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,103156,7733.2485276
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,110578,10001.836632
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,102812,10320.003459
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,114830,5182.4957741
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,100889,8244.8984344
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,103054,4589.7143166
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105416,4789.7067791
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,104850,7647.0577403
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,103273,9104.1544479
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,107679,10836.322343
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,109172,6916.9460338
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,117942,5657.5540682
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105752,10173.312607
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105604,8176.0235362
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,108415,7452.4322597
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105434,8534.1946371
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,102549,14063.205942
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,107282,6982.1237339
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,109138,11007.83695
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,116058,12288.561898
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,110635,6113.4555199
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,100772,8972.1001525
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,104600,6613.6077529
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,117237,9088.5380114
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,101169,10626.477372
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,114777,12851.152937
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105644,10792.656235
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,106447,12376.141078
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,101657,7635.3334252
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,118078,9101.2655058
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,108268,6336.5383397
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105741,7527.1544445
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,101969,16459.240075
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105498,13297.713422
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,104250,6136.0989732
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,108317,7774.6875031
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,116034,8326.2159873
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,108269,7150.3214721
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,116817,9707.5483284
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,103188,5525.0552411
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,101214,7285.7590366
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,108431,8244.8984344
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,113083,8564.1597425
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,111845,7647.0577403
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,116353,7053.2176799
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,112688,8694.1630084
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,103148,6647.1143655
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,110240,9205.7088831
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,112649,5516.0499924
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,107250,8665.6219137
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,108192,10547.024918
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,101661,6454.1585382
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,116250,7839.8684419
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,109444,6386.623751
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,114130,3656.4666846
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,104770,10311.951733
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,115221,7040.5227418
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,106403,9140.5375235
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,104478,11576.065183
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,117694,11065.103075
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,116082,12823.896604
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,101483,7040.4045718
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,110299,7797.3071537
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,103621,7530.9293112
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,109906,9760.7029331
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,103195,9760.7029331
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,104808,5379.2874967
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,117364,7416.0742454
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,101213,12019.191609
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,102947,4970.4399521
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,117147,12867.739389
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,117145,11688.013311
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,110121,5486.6342801
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,111749,6069.6194596
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,107173,8459.4925236
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,100561,7253.9626423
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,115713,8065.2197911
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,111253,9145.6052813
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105381,6755.6582681
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,115531,7481.6886524
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,108587,5400.0235859
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,113679,12951.352171
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,115694,9985.6439905
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,111383,7647.0577403
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,106470,8534.9378545
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,101256,9760.7029331
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,106054,4714.7183426
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,118470,7688.7138233
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,100814,6097.9193667
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,117086,8466.3792315
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,115728,9140.5375235
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,113364,6681.7920841
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,115110,7112.6115067
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,116138,8411.3875545
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,115217,6249.9019421
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,115356,8449.3404165
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,112760,7890.0795246
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,109039,10500.482368
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105205,10547.024918
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,118291,7189.7102594
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,111696,8139.0869255
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105333,8947.1754606
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,113445,5338.5653449
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,117416,7224.7320324
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,113258,7647.0577403
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,102018,6982.8326036
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,114420,7831.0268959
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,112584,5824.1665709
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,107230,14568.976893
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,102105,5220.638774
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,107215,7530.9293112
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,114434,5745.9969758
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,116491,7710.7643561
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,117468,9353.4695353
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,113326,8356.1064606
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,108695,9923.1650287
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105831,7600.1170046
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,112342,6893.182426
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,118295,9646.3407657
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,117629,8282.6429018
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,113982,7801.8292768
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,108771,7770.3909803
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105008,8802.9249638
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,103133,11327.271886
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,105800,6075.3233167
NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,110490,8397.2775791
MIDWEST,East North Central,39,OH,Ohio,101363,11498.764352
MIDWEST,East North Central,39,OH,Ohio,104973,15776.221702
MIDWEST,East North Central,39,OH,Ohio,106127,12098.391407
MIDWEST,East North Central,39,OH,Ohio,118275,7277.0106857
MIDWEST,East North Central,39,OH,Ohio,109186,10557.916123
MIDWEST,East North Central,39,OH,Ohio,104835,23169.418258
MIDWEST,East North Central,39,OH,Ohio,112734,18604.985831
MIDWEST,East North Central,39,OH,Ohio,116090,6327.5668992
MIDWEST,East North Central,39,OH,Ohio,111768,16780.300818
MIDWEST,East North Central,39,OH,Ohio,111357,9104.5735234
MIDWEST,East North Central,39,OH,Ohio,110052,11977.794855
MIDWEST,East North Central,39,OH,Ohio,115496,15870.504937
MIDWEST,East North Central,39,OH,Ohio,116974,14556.253804
MIDWEST,East North Central,39,OH,Ohio,115166,9372.8518653
MIDWEST,East North Central,39,OH,Ohio,101477,19863.008107
MIDWEST,East North Central,39,OH,Ohio,101760,8574.9784621
MIDWEST,East North Central,39,OH,Ohio,118204,9513.4713771
MIDWEST,East North Central,39,OH,Ohio,103420,18485.232512
MIDWEST,East North Central,39,OH,Ohio,104119,11587.248248
MIDWEST,East North Central,39,OH,Ohio,103072,19663.197873
MIDWEST,East North Central,39,OH,Ohio,109396,7448.3409857
MIDWEST,East North Central,39,OH,Ohio,100581,23162.176912
MIDWEST,East North Central,39,OH,Ohio,110336,16531.388855
MIDWEST,East North Central,39,OH,Ohio,114289,10933.298275
MIDWEST,East North Central,39,OH,Ohio,116167,12294.298081
MIDWEST,East North Central,39,OH,Ohio,112255,19685.024079
MIDWEST,East North Central,39,OH,Ohio,114774,6666.4352232
MIDWEST,East North Central,39,OH,Ohio,111534,13318.876479
MIDWEST,East North Central,39,OH,Ohio,107591,11066.114409
MIDWEST,East North Central,39,OH,Ohio,112975,14717.340671
MIDWEST,East North Central,39,OH,Ohio,100710,18653.95272
MIDWEST,East North Central,39,OH,Ohio,115435,13453.655498
MIDWEST,East North Central,39,OH,Ohio,109499,11545.670004
MIDWEST,East North Central,39,OH,Ohio,113655,19593.330499
MIDWEST,East North Central,39,OH,Ohio,115852,5777.7004997
MIDWEST,East North Central,39,OH,Ohio,115517,11526.656422
MIDWEST,East North Central,39,OH,Ohio,101375,12606.442206
MIDWEST,East North Central,39,OH,Ohio,101693,12750.054238
MIDWEST,East North Central,39,OH,Ohio,114462,11913.587867
MIDWEST,East North Central,39,OH,Ohio,112962,16819.793501
MIDWEST,East North Central,39,OH,Ohio,106346,11888.269918
MIDWEST,East North Central,39,OH,Ohio,102583,21577.503433
MIDWEST,East North Central,39,OH,Ohio,100997,19877.059568
MIDWEST,East North Central,39,OH,Ohio,118159,14316.34124
MIDWEST,East North Central,39,OH,Ohio,100725,14057.908309
MIDWEST,East North Central,39,OH,Ohio,103244,18308.134517
MIDWEST,East North Central,39,OH,Ohio,113763,6512.851111
MIDWEST,East North Central,39,OH,Ohio,117274,20366.115393
MIDWEST,East North Central,39,OH,Ohio,105482,13737.598539
MIDWEST,East North Central,39,OH,Ohio,114811,15705.598588
MIDWEST,East North Central,39,OH,Ohio,102586,11301.161735
MIDWEST,East North Central,39,OH,Ohio,110501,15440.294143
MIDWEST,East North Central,39,OH,Ohio,108262,8531.5071785
MIDWEST,East North Central,39,OH,Ohio,112797,13157.770206
MIDWEST,East North Central,39,OH,Ohio,111996,19297.573046
MIDWEST,East North Central,39,OH,Ohio,116303,11949.294767
MIDWEST,East North Central,39,OH,Ohio,106920,10711.080404
MIDWEST,East North Central,39,OH,Ohio,118326,15075.986103
MIDWEST,East North Central,39,OH,Ohio,102588,11625.148679
MIDWEST,East North Central,39,OH,Ohio,103165,16841.961444
MIDWEST,East North Central,39,OH,Ohio,100233,12062.252818
MIDWEST,East North Central,39,OH,Ohio,108694,18092.150968
MIDWEST,East North Central,39,OH,Ohio,110381,10961.731975
MIDWEST,East North Central,39,OH,Ohio,102189,12606.442206
MIDWEST,East North Central,39,OH,Ohio,118447,24890.018497
MIDWEST,East North Central,39,OH,Ohio,116482,11275.598429
MIDWEST,East North Central,39,OH,Ohio,103419,11458.35058
MIDWEST,East North Central,39,OH,Ohio,109777,14354.456809
MIDWEST,East North Central,39,OH,Ohio,109338,10663.206994
MIDWEST,East North Central,39,OH,Ohio,100091,19298.557001
MIDWEST,East North Central,39,OH,Ohio,100602,24014.188791
MIDWEST,East North Central,39,OH,Ohio,101715,12567.235771
MIDWEST,East North Central,39,OH,Ohio,117854,16591.954105
MIDWEST,East North Central,39,OH,Ohio,104442,13484.483176
MIDWEST,East North Central,39,OH,Ohio,101814,12536.278735
MIDWEST,East North Central,39,OH,Ohio,102247,18450.357337
MIDWEST,East North Central,39,OH,Ohio,107609,6531.1393391
MIDWEST,East North Central,39,OH,Ohio,106627,24061.924721
MIDWEST,East North Central,39,OH,Ohio,103843,9677.1960498
MIDWEST,East North Central,39,OH,Ohio,100353,10283.225599
MIDWEST,East North Central,39,OH,Ohio,109647,12495.373713
MIDWEST,East North Central,39,OH,Ohio,111757,10393.043231
MIDWEST,East North Central,39,OH,Ohio,108191,16825.254568
MIDWEST,East North Central,39,OH,Ohio,103799,18091.676319
MIDWEST,East North Central,39,OH,Ohio,110019,11301.161735
MIDWEST,East North Central,39,OH,Ohio,110858,11537.11327
MIDWEST,East North Central,39,OH,Ohio,118483,16101.202179
MIDWEST,East North Central,39,OH,Ohio,110514,14498.511817
MIDWEST,East North Central,39,OH,Ohio,100191,13089.49387
MIDWEST,East North Central,39,OH,Ohio,106352,7484.57642
MIDWEST,East North Central,39,OH,Ohio,116756,10711.606685
MIDWEST,East North Central,39,OH,Ohio,100700,13787.17467
MIDWEST,East North Central,39,OH,Ohio,104163,14881.578059
MIDWEST,East North Central,39,OH,Ohio,116036,6514.577162
MIDWEST,East North Central,39,OH,Ohio,112139,6422.9357877
MIDWEST,East North Central,39,OH,Ohio,109214,16109.1215
MIDWEST,East North Central,39,OH,Ohio,103780,14775.514076
MIDWEST,East North Central,39,OH,Ohio,109015,11472.643002
MIDWEST,East North Central,39,OH,Ohio,118091,8232.7255451
MIDWEST,East North Central,39,OH,Ohio,107449,10293.573381
MIDWEST,East North Central,39,OH,Ohio,111614,19623.874187
MIDWEST,East North Central,39,OH,Ohio,102324,19233.079817
MIDWEST,East North Central,39,OH,Ohio,101678,20366.115393
MIDWEST,East North Central,39,OH,Ohio,116475,17393.54129
MIDWEST,East North Central,39,OH,Ohio,115377,15014.648696
MIDWEST,East North Central,39,OH,Ohio,114527,10183.673488
MIDWEST,East North Central,39,OH,Ohio,113820,19263.442395
MIDWEST,East North Central,39,OH,Ohio,114622,14266.653239
MIDWEST,East North Central,39,OH,Ohio,106239,21672.293167
MIDWEST,East North Central,39,OH,Ohio,105153,8091.3725941
MIDWEST,East North Central,39,OH,Ohio,108020,16992.755554
MIDWEST,East North Central,39,OH,Ohio,102379,18092.150968
MIDWEST,East North Central,39,OH,Ohio,111857,12219.285714
MIDWEST,East North Central,39,OH,Ohio,108403,5785.5193229
MIDWEST,East North Central,39,OH,Ohio,106631,14498.274805
MIDWEST,East North Central,39,OH,Ohio,104219,14816.74361
MIDWEST,East North Central,39,OH,Ohio,112457,14881.578059
MIDWEST,East North Central,39,OH,Ohio,108183,15047.52421
MIDWEST,East North Central,39,OH,Ohio,108940,19705.103038
MIDWEST,East North Central,39,OH,Ohio,115908,14716.574312
MIDWEST,East North Central,39,OH,Ohio,112853,9408.1701631
MIDWEST,East North Central,39,OH,Ohio,108319,11442.92101
MIDWEST,East North Central,39,OH,Ohio,103622,19244.895258
MIDWEST,East North Central,39,OH,Ohio,100609,13456.048347
MIDWEST,East North Central,39,OH,Ohio,113798,19635.178342
MIDWEST,East North Central,39,OH,Ohio,112864,6119.9365906
MIDWEST,East North Central,39,OH,Ohio,102723,10164.026164
MIDWEST,East North Central,39,OH,Ohio,108216,9256.0054279
MIDWEST,East North Central,39,OH,Ohio,115723,17124.771416
MIDWEST,East North Central,39,OH,Ohio,106347,11261.879451
MIDWEST,East North Central,39,OH,Ohio,118120,14498.274805
MIDWEST,East North Central,39,OH,Ohio,115301,11962.414815
MIDWEST,East North Central,39,OH,Ohio,106451,14765.046247
MIDWEST,East North Central,39,OH,Ohio,111164,17985.265353
MIDWEST,East North Central,39,OH,Ohio,103230,12991.566519
MIDWEST,East North Central,39,OH,Ohio,108985,15890.533739
MIDWEST,East North Central,39,OH,Ohio,102718,23513.618601
MIDWEST,East North Central,39,OH,Ohio,100614,14634.666514
MIDWEST,East North Central,39,OH,Ohio,115472,13582.551864
MIDWEST,East North Central,39,OH,Ohio,113563,18322.879235
MIDWEST,East North Central,39,OH,Ohio,100030,11212.660261
MIDWEST,East North Central,39,OH,Ohio,113157,11472.643002
MIDWEST,East North Central,39,OH,Ohio,105532,15204.463573
MIDWEST,East North Central,39,OH,Ohio,116477,8761.0077396
MIDWEST,East North Central,39,OH,Ohio,116962,14423.461279
MIDWEST,East North Central,39,OH,Ohio,102626,6595.2496311
MIDWEST,East North Central,39,OH,Ohio,107305,21650.288968
MIDWEST,East North Central,39,OH,Ohio,106422,11911.533517
MIDWEST,East North Central,39,OH,Ohio,103036,11442.92101
MIDWEST,East North Central,39,OH,Ohio,103015,18741.2146
MIDWEST,East North Central,39,OH,Ohio,105451,10117.707244
MIDWEST,East North Central,39,OH,Ohio,114071,6009.5506204
MIDWEST,East North Central,39,OH,Ohio,108261,19643.876308
MIDWEST,East North Central,39,OH,Ohio,106316,11540.229824
MIDWEST,East North Central,39,OH,Ohio,114586,9382.9462787
MIDWEST,East North Central,39,OH,Ohio,101288,15091.185137
MIDWEST,East North Central,39,OH,Ohio,115248,15622.303131
MIDWEST,East North Central,39,OH,Ohio,116228,16780.300818
MIDWEST,East North Central,39,OH,Ohio,116633,7334.8354948
MIDWEST,East North Central,39,OH,Ohio,103189,11469.391619
MIDWEST,East North Central,39,OH,Ohio,114502,10013.257252
MIDWEST,East North Central,39,OH,Ohio,100715,16992.755554
MIDWEST,East North Central,39,OH,Ohio,110705,12419.443515
MIDWEST,East North Central,39,OH,Ohio,110311,19264.253253
MIDWEST,East North Central,39,OH,Ohio,109119,17408.709641
MIDWEST,East North Central,39,OH,Ohio,115833,13453.655498
MIDWEST,East North Central,39,OH,Ohio,103158,14043.021031
MIDWEST,East North Central,39,OH,Ohio,109909,6729.2958665
MIDWEST,East North Central,39,OH,Ohio,107529,12352.83709
MIDWEST,East North Central,39,OH,Ohio,103917,12212.321527
MIDWEST,East North Central,39,OH,Ohio,114915,17758.106124
MIDWEST,East North Central,39,OH,Ohio,110266,16531.388855
MIDWEST,East North Central,39,OH,Ohio,108136,12134.804896
MIDWEST,East North Central,39,OH,Ohio,114456,10669.388942
MIDWEST,East North Central,39,OH,Ohio,100152,7780.58211
MIDWEST,East North Central,39,OH,Ohio,117595,21829.859236
MIDWEST,East North Central,39,OH,Ohio,102523,11954.214926
MIDWEST,East North Central,39,OH,Ohio,104165,5860.8681168
MIDWEST,East North Central,39,OH,Ohio,105592,14771.143263
MIDWEST,East North Central,39,OH,Ohio,116296,13454.212199
MIDWEST,East North Central,39,OH,Ohio,115241,14336.505914
MIDWEST,East North Central,39,OH,Ohio,113652,12419.443515
MIDWEST,East North Central,39,OH,Ohio,102443,16802.03717
MIDWEST,East North Central,39,OH,Ohio,100576,8761.0077396
MIDWEST,East North Central,39,OH,Ohio,107805,11910.461905
MIDWEST,East North Central,39,OH,Ohio,106281,14717.340671
MIDWEST,East North Central,39,OH,Ohio,104807,14498.274805
MIDWEST,East North Central,39,OH,Ohio,115341,10515.250066
MIDWEST,East North Central,39,OH,Ohio,114851,12612.967975
MIDWEST,East North Central,39,OH,Ohio,106586,14551.391433
MIDWEST,East North Central,39,OH,Ohio,116679,17259.090663
MIDWEST,East North Central,39,OH,Ohio,108817,13038.370222
MIDWEST,East North Central,39,OH,Ohio,104701,24087.63818
MIDWEST,East North Central,39,OH,Ohio,103235,13375.261456
MIDWEST,East North Central,39,OH,Ohio,110239,11483.224381
MIDWEST,East North Central,39,OH,Ohio,102520,10798.115188
MIDWEST,East North Central,39,OH,Ohio,111579,10316.815304
MIDWEST,East North Central,39,OH,Ohio,101451,12536.278735
MIDWEST,East North Central,39,OH,Ohio,112542,10064.541388
MIDWEST,East North Central,39,OH,Ohio,116950,14055.024641
MIDWEST,East North Central,39,OH,Ohio,117311,12038.198554
MIDWEST,East North Central,39,OH,Ohio,114298,18899.867537
MIDWEST,East North Central,39,OH,Ohio,114832,16825.254568
MIDWEST,East North Central,39,OH,Ohio,100731,12981.282268
MIDWEST,East North Central,39,OH,Ohio,101428,9869.3688685
MIDWEST,East North Central,39,OH,Ohio,117023,12000.085779
MIDWEST,East North Central,39,OH,Ohio,104321,12300.197557
MIDWEST,East North Central,39,OH,Ohio,110983,14498.274805
MIDWEST,East North Central,39,OH,Ohio,100373,11848.498057
MIDWEST,East North Central,39,OH,Ohio,106523,16101.202179
MIDWEST,East North Central,39,OH,Ohio,110395,9975.5398286
MIDWEST,East North Central,39,OH,Ohio,112728,12641.77358
MIDWEST,East North Central,39,OH,Ohio,102682,10955.157971
MIDWEST,East North Central,39,OH,Ohio,100938,12776.279996
MIDWEST,East North Central,39,OH,Ohio,108204,14629.268254
MIDWEST,East North Central,39,OH,Ohio,100176,10835.682433
MIDWEST,East North Central,39,OH,Ohio,109731,15075.986103
MIDWEST,East North Central,39,OH,Ohio,114409,15091.185137
MIDWEST,East North Central,39,OH,Ohio,101958,16085.606967
MIDWEST,East North Central,39,OH,Ohio,100861,14681.362445
MIDWEST,East North Central,39,OH,Ohio,105180,13453.655498
MIDWEST,East North Central,39,OH,Ohio,109829,10319.612601
MIDWEST,East North Central,39,OH,Ohio,101800,21405.05537
MIDWEST,East North Central,39,OH,Ohio,102887,12896.255975
MIDWEST,East North Central,39,OH,Ohio,101349,15622.303131
MIDWEST,East North Central,39,OH,Ohio,117277,13398.204533
MIDWEST,East North Central,39,OH,Ohio,104387,10674.636147
MIDWEST,East North Central,39,OH,Ohio,115849,12379.539912
MIDWEST,East North Central,39,OH,Ohio,106389,16487.338979
MIDWEST,East North Central,39,OH,Ohio,113028,11238.53196
MIDWEST,East North Central,39,OH,Ohio,115651,23564.531672
MIDWEST,East North Central,39,OH,Ohio,115891,10792.375855
MIDWEST,East North Central,39,OH,Ohio,107262,19087.379622
MIDWEST,East North Central,39,OH,Ohio,105560,14716.574312
MIDWEST,East North Central,39,OH,Ohio,101459,11443.108075
MIDWEST,East North Central,39,OH,Ohio,115910,8485.8187066
MIDWEST,East North Central,39,OH,Ohio,107556,6319.8736524
MIDWEST,East North Central,39,OH,Ohio,108954,16202.400087
MIDWEST,East North Central,39,OH,Ohio,108114,14681.362445
MIDWEST,East North Central,39,OH,Ohio,118262,23392.369723
MIDWEST,East North Central,39,OH,Ohio,117491,19297.573046
MIDWEST,East North Central,39,OH,Ohio,100212,18092.150968
MIDWEST,East North Central,39,OH,Ohio,114697,29279.148327
MIDWEST,East North Central,39,OH,Ohio,109181,15136.47169
MIDWEST,East North Central,39,OH,Ohio,100441,5453.4130592
MIDWEST,East North Central,39,OH,Ohio,102721,15757.862323
MIDWEST,East North Central,39,OH,Ohio,100085,17633.722072
MIDWEST,East North Central,39,OH,Ohio,110640,12419.443515
MIDWEST,East North Central,39,OH,Ohio,116944,13057.510278
MIDWEST,East North Central,39,OH,Ohio,116586,7180.6213631
MIDWEST,East North Central,39,OH,Ohio,101580,9821.3706388
MIDWEST,East North Central,39,OH,Ohio,108306,12411.347667
MIDWEST,East North Central,39,OH,Ohio,112738,14662.063807
MIDWEST,East North Central,39,OH,Ohio,103669,12695.559998
MIDWEST,East North Central,39,OH,Ohio,103775,16021.316753
MIDWEST,East North Central,39,OH,Ohio,116249,12043.439247
MIDWEST,East North Central,39,OH,Ohio,113356,19375.674248
MIDWEST,East North Central,39,OH,Ohio,112643,12157.944919
MIDWEST,East North Central,39,OH,Ohio,106159,6512.851111
MIDWEST,East North Central,39,OH,Ohio,105638,10791.025564
MIDWEST,East North Central,39,OH,Ohio,108443,10527.114863
MIDWEST,East North Central,39,OH,Ohio,115780,14498.274805
MIDWEST,East North Central,39,OH,Ohio,106937,19087.379622
MIDWEST,East North Central,39,OH,Ohio,115656,19375.674248
MIDWEST,East North Central,39,OH,Ohio,109973,24570.625938
MIDWEST,East North Central,39,OH,Ohio,112560,24893.856335
