"TYPETHERM","HEATCNTL","TEMPHOME","TEMPGONE","TEMPNITE","COOLCNTL","TEMPHOMEAC","TEMPGONEAC","TEMPNITEAC","ZHEATCNTL","ZTEMPGONE","ZTEMPGONEAC","ZTEMPHOME","ZTEMPHOMEAC","ZTEMPNITE","ZTEMPNITEAC","ZTYPETHERM","DOEID","NWEIGHT"
2,1,53,52,52,2,76,80,76,0,0,0,0,0,0,0,0,117607,13406.814775
1,2,58,52,50,4,78,90,62,0,0,0,0,0,0,0,0,108415,7452.4322597
3,3,67,52,67,4,78,78,78,0,0,0,0,0,0,0,0,116267,4283.481539
2,2,60,52,52,2,85,90,85,0,0,0,0,0,0,0,0,109833,9408.1878706
0,4,65,52,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,118437,9149.8537937
3,1,58,52,52,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,106342,10593.758099
3,3,73,53,67,3,75,85,72,0,0,0,0,0,0,0,0,112379,6452.920476
2,3,63,54,50,4,63,63,63,0,0,0,0,0,0,0,0,107357,974.87679143
2,1,65,54,54,1,65,80,65,0,0,0,0,0,0,0,0,101462,4405.3889405
3,1,77,54,54,4,68,68,68,0,0,0,1,0,0,0,0,106002,4796.9751804
1,4,68,54,68,2,72,84,72,0,0,0,0,0,0,0,0,104452,14975.801768
2,3,68,54,65,5,72,72,66,0,0,0,0,0,0,0,0,115110,7112.6115067
1,2,66,54,57,2,75,75,65,0,0,0,0,0,0,0,0,116218,1186.9270361
3,3,62,54,58,3,75,78,75,0,0,0,0,0,0,0,0,108903,4704.847147
3,3,67,54,67,3,77,80,72,0,0,0,0,0,0,0,0,114441,9658.274585
1,2,58,54,62,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100383,13072.185882
2,3,60,54,54,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107864,4031.9919247
1,5,60,55,60,4,50,50,60,0,0,0,0,0,0,0,0,105048,15396.331881
0,5,50,55,55,5,55,55,55,0,0,0,0,0,0,0,0,118444,22794.803007
0,2,55,55,55,2,55,55,55,0,0,0,0,0,0,0,0,104445,19214.20281
1,4,55,55,55,1,55,55,55,1,0,0,0,0,0,0,0,105213,8270.6809671
2,2,65,55,60,4,55,50,50,0,0,0,0,0,0,0,0,100245,7010.7205946
1,1,70,55,60,1,55,61,66,1,0,0,0,0,0,0,0,114555,14676.603176
1,2,55,55,65,4,55,55,50,0,0,0,0,0,0,0,0,116061,7204.8814251
2,2,64,55,60,1,55,55,55,0,0,0,0,0,0,0,0,111398,5607.5275439
1,4,60,55,65,4,60,77,60,0,0,1,0,0,0,0,0,114497,4135.275722
0,4,55,55,55,2,60,75,60,0,1,0,1,0,1,0,0,101700,7178.4531001
1,2,66,55,70,2,60,72,58,0,0,1,0,0,0,0,0,108199,9014.9506726
2,1,65,55,65,4,60,60,60,0,0,0,0,0,0,0,0,113605,4820.9417335
2,1,65,55,60,1,60,60,66,0,1,1,1,1,1,1,0,113438,15087.431617
0,1,65,55,60,1,60,60,60,0,0,0,0,0,0,0,0,100170,1202.9538843
2,4,68,55,55,4,62,65,62,0,0,0,0,0,0,0,0,111560,2440.9683117
0,4,72,55,72,4,62,75,70,0,0,0,0,0,0,0,0,117162,7962.8748025
1,4,70,55,70,4,63,80,68,0,0,0,0,0,0,0,0,115550,7023.7558357
0,4,70,55,55,4,65,65,65,0,0,0,0,0,0,0,0,104268,2212.2250643
1,2,65,55,65,1,65,55,65,0,0,0,0,0,0,0,0,115979,9061.7279472
1,4,65,55,70,4,65,75,65,0,0,0,0,0,0,0,0,109654,11789.173506
2,2,63,55,55,4,65,75,60,0,0,0,0,0,0,0,0,102888,1489.0544971
1,2,70,55,68,2,65,75,70,0,0,0,0,0,0,0,0,100236,7139.4119274
1,2,64,55,64,2,65,65,65,0,0,0,0,0,0,0,0,116876,12450.069168
2,1,65,55,65,1,65,65,65,0,0,0,0,0,0,0,0,116980,7521.7325019
1,1,70,55,60,2,65,75,65,0,0,0,0,0,0,0,0,117136,2629.357244
1,2,58,55,55,4,65,65,65,0,0,0,0,0,0,0,0,117090,6644.6808528
1,4,69,55,69,4,65,75,65,0,0,0,0,0,0,0,0,114356,6836.3652569
1,2,64,55,58,4,66,75,70,0,0,0,0,0,0,0,0,104453,10241.013562
1,1,62,55,60,1,66,70,68,0,0,0,0,0,0,0,0,108445,983.65695068
3,3,68,55,67,3,67,76,68,0,0,0,0,0,0,0,0,115594,10197.776156
3,3,68,55,68,3,68,74,68,0,0,0,0,0,0,0,0,115622,5561.5892401
1,4,68,55,55,1,68,75,72,1,0,0,0,0,0,0,0,102153,6682.678698
2,3,70,55,60,3,68,75,68,0,0,0,0,0,0,0,0,104192,3294.6288628
2,3,68,55,69,3,68,72,65,0,0,0,0,0,0,0,0,104865,13423.471386
2,3,66,55,58,3,68,80,68,0,0,0,0,0,0,0,0,109367,8070.6792301
1,1,70,55,68,1,68,68,68,0,1,0,0,0,0,0,0,116379,8368.3165823
1,1,65,55,68,2,68,68,68,0,0,1,0,1,0,1,0,102357,5874.9340015
2,3,65,55,57,5,69,78,71,1,0,0,0,0,0,0,0,105216,1432.0768515
0,1,55,55,55,1,69,72,69,0,1,1,1,1,1,1,0,100677,13731.430064
0,1,72,55,50,2,69,70,70,0,1,1,0,0,1,1,0,110486,4558.6145941
0,4,65,55,60,4,70,70,65,0,0,0,0,0,0,0,0,108717,17006.20365
3,3,67,55,64,3,70,76,67,0,0,0,0,0,0,0,0,111468,7267.3097857
3,3,68,55,67,3,70,80,70,0,0,0,0,0,0,0,0,112172,6788.2124122
0,4,60,55,55,1,70,70,68,0,0,0,0,0,0,0,0,111178,1433.3882212
2,2,73,55,55,2,70,80,69,0,0,0,0,0,0,0,0,112859,3435.9784197
3,3,68,55,68,4,70,80,70,0,0,0,0,0,0,0,0,112071,3641.8170022
2,3,62,55,55,2,70,75,70,0,0,0,0,0,0,0,0,116377,4507.2146209
2,3,60,55,60,3,70,75,70,0,0,0,0,0,0,0,0,113834,4853.4116343
0,2,67,55,69,2,70,70,70,0,1,1,1,1,0,0,0,104701,24087.63818
2,3,65,55,55,4,70,80,70,0,0,0,0,0,0,0,0,107136,3924.2327084
0,5,65,55,67,4,70,70,70,0,0,0,0,0,0,0,0,108025,7312.6170913
1,1,55,55,55,4,70,70,70,0,0,0,0,0,0,0,0,103598,2319.2058985
1,2,65,55,60,2,70,65,65,0,0,0,0,0,0,0,0,108384,9997.8895542
2,3,76,55,58,4,70,85,70,0,0,0,0,0,0,0,0,109870,10648.809666
1,2,65,55,60,2,70,90,85,0,0,0,0,0,0,0,0,112708,4904.2401797
2,1,68,55,55,4,70,70,70,0,0,0,0,0,0,0,0,108946,2144.6058455
2,2,62,55,62,4,70,70,65,0,0,0,0,0,0,0,0,103078,3174.3013198
2,2,65,55,58,2,70,85,70,0,0,0,0,0,0,0,0,109977,6803.5686998
1,2,68,55,55,2,70,75,72,0,0,0,0,0,0,0,0,112684,5446.1472422
2,4,60,55,55,2,70,85,75,0,0,0,0,0,0,0,0,117071,9570.1076641
1,1,60,55,65,1,70,75,65,0,0,0,0,0,0,0,0,104948,1084.7944307
3,1,68,55,68,2,70,70,70,0,0,1,0,1,0,1,0,116074,6045.31888
2,1,65,55,55,5,70,85,73,0,0,0,0,0,0,0,0,110525,1057.9229564
0,5,70,55,60,5,70,80,67,0,0,0,0,0,0,0,0,107450,6053.5364957
1,2,67,55,60,2,70,70,60,0,0,0,0,0,0,0,0,117303,13185.06213
0,5,59,55,50,5,70,88,79,0,0,0,0,1,0,0,0,110655,18116.226335
1,1,70,55,65,5,70,70,70,0,0,0,0,0,0,0,0,100127,2190.3748339
2,1,68,55,67,2,70,70,70,0,0,0,0,0,0,0,0,102910,10127.217156
2,2,75,55,70,2,70,80,70,0,0,0,0,0,0,0,1,100949,9648.0321085
2,4,55,55,55,4,70,65,65,0,0,0,0,0,0,0,0,113837,1940.0830832
1,2,65,55,55,4,70,85,70,0,0,0,0,0,0,0,0,105278,7046.67724
1,4,80,55,70,4,70,90,65,0,0,0,0,0,0,0,0,107492,8498.8247178
1,2,68,55,55,4,70,75,68,0,0,0,0,0,0,0,0,101677,2305.2338606
3,3,68,55,62,1,70,70,70,0,0,0,0,0,0,0,0,106665,5808.9182931
2,2,68,55,68,2,70,78,70,0,0,0,0,0,0,0,0,117610,14145.997815
0,5,60,55,50,1,70,65,68,0,0,0,0,0,0,0,0,109597,13351.374443
0,2,64,55,55,2,70,70,55,0,1,1,1,1,0,0,0,109808,7604.1418479
1,1,63,55,60,2,70,75,67,1,1,1,1,1,1,1,1,115170,5496.2905947
2,2,65,55,62,2,70,75,70,0,0,0,0,0,0,0,0,102507,4552.1086978
2,2,68,55,64,2,70,75,70,0,0,0,0,0,0,0,0,108060,5856.6245222
2,3,71,55,68,3,71,85,68,0,0,0,0,0,0,0,0,111035,755.34987101
1,2,67,55,65,2,71,71,65,0,0,0,0,0,0,0,0,100547,6812.3406404
0,5,62,55,60,5,72,78,71,0,0,0,0,0,0,0,0,112150,6042.2471163
1,4,60,55,55,1,72,72,72,0,0,0,0,0,0,0,0,104600,6613.6077529
2,1,55,55,55,2,72,72,72,0,0,0,0,0,0,0,0,107153,4632.5749512
1,1,68,55,68,2,72,72,72,1,1,1,1,1,1,1,1,103905,12575.162563
2,3,67,55,55,3,72,75,70,0,0,0,0,0,0,0,0,112517,12975.017046
3,3,69,55,65,3,72,85,69,0,0,0,0,0,0,0,0,112076,4376.7919373
3,3,65,55,55,3,72,80,72,0,0,0,0,0,0,0,0,108835,1537.1429071
1,2,72,55,72,2,72,68,68,0,0,0,0,0,0,0,0,116236,7161.081308
1,2,72,55,68,2,72,72,72,0,0,0,0,0,0,0,0,102854,6492.3217285
1,1,72,55,72,1,72,85,72,0,0,0,0,0,0,0,0,103024,5271.894161
1,2,68,55,62,4,72,72,72,0,0,1,0,1,0,1,0,107940,1872.8132476
2,2,68,55,68,1,72,75,70,0,0,0,0,0,0,0,0,112911,2076.1081122
1,2,68,55,62,2,72,80,72,0,0,0,0,0,0,0,0,112420,2089.9512294
2,3,70,55,62,3,72,75,72,0,0,0,0,0,0,0,0,115976,3193.0811235
1,2,68,55,66,2,72,68,70,0,1,1,0,0,0,0,0,110171,5114.2917202
2,4,60,55,60,1,72,72,72,0,0,0,0,0,0,0,0,101189,7982.3543516
2,2,68,55,64,2,72,80,75,0,0,0,0,0,0,0,0,100576,8761.0077396
1,1,72,55,72,2,72,72,72,0,0,0,0,0,0,0,0,111726,9544.7521579
1,4,60,55,55,1,72,72,72,0,0,0,0,0,0,0,0,114554,12054.797858
3,3,69,55,69,3,72,80,70,0,0,0,0,0,0,0,0,103040,6362.8604668
2,3,68,55,55,3,72,84,72,0,0,0,0,0,0,0,0,104626,8468.4310755
2,3,68,55,72,3,72,80,67,0,0,0,0,0,0,0,0,100734,4234.638997
3,2,66,55,57,2,72,78,72,0,0,0,0,0,0,0,0,104095,6045.4124603
2,3,66,55,60,3,72,78,72,0,0,0,0,0,0,0,0,118319,5735.1841378
2,1,55,55,55,5,72,78,72,0,0,1,0,1,0,1,0,106935,5642.2256795
1,1,69,55,69,1,72,75,72,0,0,0,0,0,0,0,0,107101,5426.527666
2,4,70,55,60,4,72,76,70,0,0,0,0,0,0,0,0,114027,959.23826622
2,2,68,55,55,2,73,73,69,0,0,0,0,0,0,0,0,117969,6397.2374107
2,2,66,55,60,1,73,75,73,0,0,0,0,0,0,0,0,101467,1890.9402516
2,3,73,55,65,3,73,80,73,0,0,0,0,0,0,0,0,106782,1689.1437796
1,1,74,55,71,1,73,80,71,0,0,0,0,0,0,0,0,117177,8665.0427874
2,3,69,55,55,3,73,78,73,0,0,0,0,0,0,0,0,114719,7061.6609222
3,3,67,55,63,3,73,80,67,0,0,0,0,0,0,0,0,111538,5512.5998563
3,3,70,55,67,3,73,82,78,0,0,0,0,0,0,0,0,109768,7919.6673177
2,2,62,55,55,2,74,78,64,0,0,0,0,0,0,0,0,117007,7982.0377778
2,3,68,55,60,3,74,80,72,0,0,0,0,0,0,0,0,100490,3014.4203346
2,3,68,55,62,4,74,80,74,0,0,0,0,0,0,0,0,111402,1950.8988376
2,3,65,55,55,3,74,78,70,0,0,0,0,0,0,0,0,106027,6555.2470117
0,4,60,55,50,1,74,74,74,1,1,1,1,1,1,1,0,105236,14865.354274
1,2,65,55,60,2,74,70,62,1,1,1,1,1,1,1,0,115831,20331.506091
2,3,75,55,55,3,74,74,74,0,0,0,0,0,0,0,0,113263,11436.71287
1,4,60,55,60,4,74,74,74,0,0,0,0,0,0,0,0,110570,10459.38936
3,3,67,55,60,3,74,80,70,0,0,0,0,0,0,0,0,100104,8526.6271525
2,3,65,55,65,3,75,80,75,0,0,0,0,0,0,0,0,116724,10676.338175
0,4,75,55,60,4,75,75,70,0,0,0,0,0,0,0,0,112800,6162.8287677
0,2,64,55,60,1,75,75,70,1,1,1,1,1,1,1,0,117685,4890.4601984
1,1,72,55,67,1,75,80,72,0,0,0,0,0,0,0,0,109281,12040.622327
2,2,72,55,70,2,75,55,72,0,0,0,0,0,0,0,0,105903,1794.7330932
2,2,70,55,64,2,75,85,70,0,0,0,0,0,0,0,0,113653,5376.4207701
3,3,69,55,60,3,75,80,69,0,0,0,0,0,0,0,0,112241,5245.6543304
2,2,63,55,65,4,75,85,65,0,0,0,0,0,0,0,0,117802,9379.428702
3,3,65,55,64,3,75,80,72,0,0,0,0,0,0,0,0,105394,7979.6939657
3,3,69,55,63,4,75,75,75,0,0,0,0,0,0,0,0,115408,911.71677409
1,1,60,55,50,1,75,70,65,0,0,0,0,0,0,0,0,111095,2122.5848102
0,4,68,55,64,4,75,75,75,0,0,0,0,0,0,0,0,117680,1087.635529
2,3,65,55,55,4,75,75,60,0,0,0,0,0,0,0,0,105078,4167.8363898
1,4,70,55,65,2,75,80,65,0,0,0,0,0,0,0,0,110430,18199.149826
3,3,72,55,68,1,75,75,75,0,0,0,0,0,0,0,0,117128,11468.871181
3,3,70,55,68,2,75,80,72,0,0,0,0,0,0,0,0,118456,11276.698679
2,3,68,55,55,1,75,75,75,0,0,0,0,0,0,0,0,117861,14685.098347
1,2,70,55,66,2,75,80,73,0,0,0,0,0,0,0,0,110707,6694.2184146
1,4,65,55,60,4,75,80,75,0,0,0,0,0,0,0,0,104679,8816.3345989
0,4,60,55,55,4,75,80,75,0,0,0,0,0,0,0,0,106174,9658.4355752
0,4,70,55,65,4,75,70,67,0,0,0,0,0,0,0,0,112413,10911.365192
3,3,68,55,60,3,75,82,75,0,0,0,0,0,0,0,0,117374,2133.9180282
3,3,60,55,55,3,75,85,72,0,0,0,0,0,0,0,0,100144,6031.9754225
2,2,68,55,68,2,75,85,75,0,0,0,0,0,0,0,0,111295,3494.8750186
2,1,64,55,64,1,75,80,75,0,0,0,0,0,0,0,0,103331,4193.51325
1,2,62,55,58,2,75,80,75,0,0,0,0,0,0,0,0,108751,1066.4242164
0,4,65,55,60,4,75,78,76,0,0,0,0,0,0,0,0,107030,11239.299135
2,1,67,55,68,1,75,75,75,0,0,0,0,0,0,0,0,116737,8983.5957414
2,1,70,55,70,1,75,80,75,0,0,0,0,0,0,0,0,115435,13453.655498
2,4,66,55,66,4,75,80,73,0,0,0,0,0,0,0,0,104356,5694.4984889
2,1,68,55,55,1,75,75,75,0,0,0,0,0,0,0,0,115909,6401.482917
2,1,70,55,64,2,75,75,75,0,0,0,0,0,0,0,0,108683,3952.7633754
3,3,68,55,53,3,76,76,76,0,0,0,0,0,0,0,0,115503,4145.7121175
3,3,68,55,66,3,76,80,76,0,0,0,0,0,0,0,0,102023,7436.0113118
0,4,65,55,65,4,76,80,72,0,1,1,1,1,1,1,0,118459,6994.0213977
2,3,70,55,55,3,76,80,76,0,0,0,0,0,0,0,0,111221,2251.0562423
2,3,75,55,68,3,76,85,74,0,0,0,0,0,0,0,0,115699,5127.3632598
3,3,60,55,60,3,76,80,78,0,0,0,0,0,0,0,0,103540,9018.5623417
2,3,70,55,64,3,76,85,72,0,0,0,0,0,0,0,0,104250,6136.0989732
1,2,72,55,72,2,77,78,73,0,0,0,0,0,0,0,0,112636,12227.486595
1,4,68,55,68,4,77,77,77,0,0,0,0,0,0,0,0,109482,601.16372205
2,2,72,55,65,1,77,82,77,0,0,0,0,0,0,0,0,103965,11675.967518
1,1,61,55,58,4,77,77,67,0,0,0,0,0,0,0,0,107998,6245.7609088
3,3,68,55,66,3,78,82,76,0,0,0,0,0,0,0,0,104938,4329.7049557
1,2,60,55,55,2,78,83,78,0,0,0,0,0,0,0,0,107342,3754.7082102
3,3,65,55,62,3,78,80,70,0,0,0,0,0,0,0,0,101998,6235.9950355
2,1,65,55,65,4,78,78,78,0,0,0,0,0,0,0,0,100883,9755.54883
1,4,65,55,50,2,78,85,70,0,0,0,0,0,0,0,0,103836,9014.7530675
3,3,68,55,60,3,78,80,78,0,0,0,0,0,0,0,0,101781,6555.3532743
2,3,68,55,55,1,78,78,78,0,0,0,0,0,0,0,0,106437,6188.7596206
2,3,65,55,62,4,78,82,75,0,0,0,0,0,0,0,0,109960,4382.5062706
0,4,68,55,62,4,78,85,78,0,0,0,0,0,0,0,0,103319,12370.846249
3,3,66,55,55,3,78,78,85,0,0,0,0,0,0,0,0,110515,8755.7992157
1,2,71,55,63,2,78,85,78,0,0,0,0,0,0,0,0,103467,8302.2596377
1,2,65,55,55,2,78,80,78,0,0,0,0,0,0,0,0,109837,9904.3160528
2,2,68,55,57,2,78,85,75,0,0,0,0,0,0,0,0,117989,9687.1416223
1,2,58,55,56,2,78,82,75,0,0,0,0,0,0,0,0,105145,8738.0637285
0,4,63,55,63,2,78,80,78,0,0,0,0,0,0,0,0,114800,4286.0497732
1,4,71,55,65,4,78,88,78,0,0,0,0,0,0,0,0,103434,5410.0936515
3,2,60,55,60,2,78,80,75,0,0,0,0,0,0,0,0,111414,12689.702772
1,2,66,55,59,4,79,90,69,0,0,0,0,0,0,0,0,112192,7724.3434673
1,1,65,55,55,1,80,90,80,0,0,0,0,0,0,0,0,110306,3717.2489163
1,2,66,55,66,2,80,70,80,0,0,1,0,0,0,0,0,113555,6474.0835368
1,2,62,55,55,1,80,80,80,0,0,0,0,0,0,0,0,112438,4961.3221858
2,3,68,55,68,3,80,90,80,0,0,0,0,0,0,0,0,104848,3196.2811163
2,4,55,55,50,4,80,80,65,0,0,0,0,0,0,0,0,117194,3490.945906
0,5,55,55,50,5,80,80,80,0,0,0,0,0,0,0,0,103186,12159.447044
1,2,75,55,75,4,80,80,70,0,0,0,1,0,1,0,0,117099,14571.94392
1,2,65,55,64,2,80,85,80,0,0,0,0,0,0,0,0,118070,5298.1697839
0,2,65,55,50,2,80,80,80,0,0,0,0,0,0,0,0,110391,9449.6029411
1,1,55,55,55,4,80,80,80,0,0,0,0,0,0,0,0,108603,5854.9905992
2,3,69,55,63,3,80,76,75,0,0,0,0,0,0,0,0,109566,7772.8368944
0,4,60,55,60,4,80,85,80,0,0,0,0,0,0,0,0,100927,9809.6080133
1,4,65,55,65,4,80,80,80,0,0,0,0,0,0,0,0,111558,8454.6078952
2,4,69,55,55,5,85,85,90,0,0,1,0,1,0,1,0,107355,9176.3670451
2,1,63,55,55,4,85,90,85,0,0,0,0,0,0,0,0,100652,3889.5476339
0,5,90,55,90,5,90,80,90,0,0,0,0,0,0,0,0,111287,16664.090023
3,3,65,55,61,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108794,4267.2240721
1,2,62,55,58,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108019,1068.9902377
0,99,70,55,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103611,5336.3357275
1,2,65,55,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114046,2289.0963633
0,5,60,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104375,12775.753752
0,4,65,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104340,6323.1193414
2,1,70,55,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113639,13033.506373
0,2,63,55,63,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101212,4839.5912896
2,3,65,55,56,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103285,999.71795371
0,4,60,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104925,3647.5223491
0,1,70,55,72,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113281,6954.0866936
3,4,70,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101598,6435.5277333
1,2,65,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114270,864.59043277
2,2,68,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103441,795.2861564
2,3,68,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,116535,874.47518734
3,3,68,55,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,106439,845.10280038
1,1,65,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103727,9358.0712808
0,5,55,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115511,11089.243531
2,4,64,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,110972,15613.771459
1,4,70,55,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,110189,6829.5657216
0,4,65,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108820,15907.677402
1,4,65,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,117127,1078.7147661
0,4,70,55,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100110,9875.9508663
3,3,67,55,64,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107121,1936.4360269
1,1,55,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113646,3248.1049831
0,4,63,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115828,9098.6878326
1,2,60,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115049,3866.6684877
1,2,63,55,63,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114908,5355.0008344
1,1,72,55,74,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111055,11466.587042
1,4,65,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100238,5994.4187059
1,1,68,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105771,10086.046446
1,2,72,55,62,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111812,5962.2148944
2,4,60,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103606,10099.614851
0,2,65,55,64,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,110898,3423.6565215
2,4,65,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101368,3680.4179817
0,1,65,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108645,13127.189529
2,2,60,55,50,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,118378,10787.733718
1,4,65,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113460,8426.057695
2,4,55,55,50,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107205,6994.981116
0,2,65,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,112266,3232.6509891
0,4,72,55,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103654,6827.624998
3,3,70,55,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104360,2267.6704508
2,3,59,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115588,6757.4465073
1,2,55,55,50,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113852,6752.7135212
1,2,65,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,106491,2606.1373959
2,3,68,55,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109783,4761.7369973
0,4,69,55,69,-2,-2,-2,-2,1,0,-2,0,-2,0,-2,1,107650,12040.706153
1,1,74,55,72,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115638,9163.7398318
0,2,70,55,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111703,5375.0146425
2,3,67,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109779,5569.6130309
1,4,70,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,117032,7538.0175124
2,3,72,55,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107660,8566.951885
1,1,55,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105129,4656.608395
0,5,55,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105876,15029.794623
1,4,60,55,50,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,102921,10254.211915
2,2,68,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107272,7165.2930183
1,2,70,55,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113930,987.26097245
1,2,65,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101915,5482.6700265
2,3,65,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108822,1937.5598319
1,1,55,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108226,3880.2493446
0,4,68,55,60,-2,-2,-2,-2,1,0,-2,0,-2,0,-2,0,113599,1189.0975848
0,2,55,55,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,110154,6096.6539778
3,3,70,55,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115276,5136.3692944
0,5,60,55,58,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101918,2011.515503
0,4,69,56,62,4,68,62,67,0,0,0,0,0,0,0,0,105826,15750.451426
3,3,69,56,67,1,70,70,70,0,0,0,0,0,0,0,0,112060,7633.5837533
2,4,65,56,65,4,72,75,69,0,0,0,0,0,0,0,0,105402,4348.6867758
0,4,56,56,56,4,72,90,76,0,0,0,0,0,0,0,0,107671,5456.3484789
2,2,65,56,56,1,72,72,72,0,0,0,0,0,0,0,0,107261,4699.2141038
1,1,56,56,56,1,72,72,72,0,0,0,0,0,0,0,0,115914,11941.973264
2,2,66,56,66,2,72,72,68,0,0,0,0,0,0,0,0,113150,5805.1941008
2,3,68,56,66,3,72,80,70,0,0,0,0,0,0,0,0,114342,3873.512993
2,2,67,56,67,2,72,78,72,0,0,0,0,0,0,0,0,104448,6573.0002006
3,3,69,56,64,3,73,73,73,0,0,0,0,0,0,0,0,101108,1837.4768682
3,3,70,56,70,3,78,90,78,0,0,0,0,0,0,0,0,114768,14620.474554
2,1,68,56,68,4,78,80,78,0,0,0,0,0,0,0,0,108724,7123.2402948
3,3,72,56,56,3,83,88,78,0,0,0,0,0,0,0,0,108376,4890.940889
3,3,62,56,56,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113801,566.20365504
1,2,62,56,56,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103202,7413.5853082
1,2,63,56,65,-2,-2,-2,-2,0,0,-2,0,-2,1,-2,0,101644,14952.595419
0,5,78,56,78,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,102971,6609.0169596
1,2,70,56,50,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,102881,17006.20365
2,4,64,56,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,117549,10019.877635
2,3,69,56,56,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113101,4302.5169631
2,1,57,57,57,1,65,65,65,0,0,0,0,0,0,0,0,103371,4811.547748
